,label,tweet,cleaning
2238,anger,"Giliran ke lantai produksi mastiin dan nanyain langsung apa yang mereka tulis malah digangguin,dimintain foto Yaampunnnn mas mas pusing akutu Pengen cepet kelar terus balik jogja malah gini mmbbzzzz",gilir lantai produksi mastiin nanyain langsung apa tulis bahkan digangguin dimintain foto yaampunnnn mas mas pusing akutu ken cepat kelar terus balik jogja bahkan gin mmbbzzzz
2239,anger,Tak tahu. Fine. Tapi kalo selalu bilang tak tahu kok jadinya seperti nggak ngerti atau cari aman ? Ah SUdahlah. . . Maju kotanya Bahagia warganya,tahu fine kalau selalu bilang tahu kok jadi erti cari aman ah sudah maju kota bahagia warga
2240,sadness,"[USERNAME] Kan bener mas, di fisip ga ada pembekalan bagaimana skripsi itu atau minimal dapet motivasi rohani sblm menghadapi skripsi wkwk.",username kan benar mas fisip bekal bagaimana skripsi minimal motivasi rohani sblm hadap skripsi wkwk
2241,sadness,"Wah gila sih, ini lokasinya mirip2 selly oal & dixy, persis pula di pengkolan jalan. Sayang dulu ga ada mas2 british kaya gini. Klo ada, mgkn w seringnya nongkrong di dixy bukan di perpus",wah gila sih lokasi mirip selly oal dixy persis pengkol jalan sayang dulu mas british kaya gin kalau ada mungkin w sering nongkrong dixy bukan pus
2242,happy,"Aku tanya, ""ada apa sih emangnya di bawah?"" ""Udah ikut aja."" Ajakmu, aku mengekormu dari belakang. Dan ternyata McFlurry! ""Harusnya kalo hujan gini beli yang anget, eh tapi malah ini."" katamu. ""Udah ngga apa, kan kamu tadi belinya sebelum hujan."" candaku Kamu menoleh dan tertawa.",aku tanya ada apa sih memang bawah sudah ikut saja ajak aku ekor belakang nyata mcflurry harus kalau hujan gin beli anget eh bahkan ini kata sudah apa kan kamu tadi beli hujan canda kamu toleh tertawa
2243,love,"Seseorang Berkata, "" Ada satu cara membuat wanita jatuh cinta, yaitu membuat nya tertawa"" namun aku tak pernah bisa, nyatanya saat ia tertawa justru aku yang semakin mencintainya,",orang kata satu cara buat wanita jatuh cinta buat nya tertawa aku pernah bisa nyata tertawa justru aku makin cinta
2244,sadness,kalau disaat-saat kaya gini rasanya gue kepingin banget tinggal di kampung ya allah :( di daerah gue udh ga ada adat istiadat sundanya huhu monangis,kalau saat saat kaya gin rasa mau banget tinggal kampung iya allah daerah udh adat istiadat sundanya huhu monangis
2245,sadness,"Main ludo lawan komputer aja masih sempet kalah, gilani. - izam. Gpp yang penting pernah menang :))) biar ga jadi loser terus. [URL]",main ludo lawan komputer sempat kalah gilani izam apa apa penting pernah menang biar jadi loser terus url
2246,love,"Oppa nihhh aku ada flower bucket buat qm ,maafin aku udh bikin km ngambek krn gk ngabarin tadi, akuu sayang kamuuu",oppa nihhh aku flower bucket buat qm maafin aku udh bikin kamu marah ngabarin tadi akuu sayang kamuuu
2247,love,"[USERNAME] Cowo romantis itu mah pokoknya cowo idaman menurut aku :), dan berarti dia secara ga langsung sayang banget sama aku, dengan segala perhatiannya :)",username cowo romantis mah pokok cowo idam aku arti langsung sayang banget sama aku segala perhati
2248,fear,"Dulu pernah depresi karena sering dihina oleh orang terdekat, suka dibully, broken home, dan minder serta punya hasrat sexual yang kelewatan tapi gak bisa nyalurin karena takut dosa. Kayaknya aja biasa aja tapi serius! Gak ada arah hidup. [URL]",dulu pernah depresi sering hina orang dekat suka dibully broken home minder punya hasrat sexual lewat nyalurin takut dosa kayak biasa serius arah hidup url
2249,sadness,"Saat ini kami segenap pegawai di lingkungan Kementerian Perhubungan sedang berduka atas musibah yang menimpa rumah kami. Proses pemadaman api sudah berhasil dilakukan, walaupun ada rekan kami menjadi korban.",segenap pegawai lingkung menteri hubung sedang duka atas musibah timpa rumah kami proses madam api hasil laku walaupun rekan jadi korban
2250,love,"Kalo pasangan lagi sakit, rewel, atau bad mood...kasi dia perhatian & kasih sayang yang lebih. Meskipun memang kalo di kondisi seperti itu dia cenderung nyebelin & bikin mumet...dimaklumin aja. Karena justru di kondisi kaya gitu dia butuh banget cinta, perhatian & kesabaran lo.",kalau pasang sakit rewel bad mood kasi perhati kasih sayang lebih meski memang kalau kondisi cenderung nyebelin bikin pusing dimaklumin saja justru kondisi kaya gitu butuh banget cinta perhati sabar kamu
2251,fear,Pertama kali nya komen di ig yg org2 lagi pada debat...gils sok iye bgt sih guee. Ngeri di nyinyirin balik sama org aja nih woy. Pegangan gue cuma #cmiiw ajalah udah (sama Allah juga deng),pertama kali nya komen ig orang orang debat gils sok iya banget sih guee ngeri nyinyirin balik sama orang woy pegang cuma correct me if i'm wrong saja sama allah deng
2252,fear,[askMF] kalo lagi presentasi kalian yang maaf nih yang kurang suka sama bicara depan umum suka awkward gt ga sih dan takut salah ngmg?,askmf kalau presentasi kalian maaf kurang suka sama bicara depan umum suka awkward sih takut salah bicara
2253,fear,[USERNAME] [USERNAME] [USERNAME] Ya kalau ada bukti kuat percobaan utk makar atau menggulingkan pemerintahan yg sah maka siapapun bisa di proses hukum...,username username username iya kalau bukti kuat coba makar guling perintah sah siapa proses hukum
2254,love,"Sayang, cuman km yg bisa buat mas bernafas, karena kamu adalah oksigen mas sayang. . .",sayang cuman kamu buat mas nafas kamu oksigen mas sayang
2255,sadness,"[USERNAME] Aku diem, karena nahan ngomong yg nanti takute melebar sampek mana - mana. Dia mencoba tanya ""kenapa diem?"" aku tetep diem eh malah dia ikut diem dan merem :')",username aku diem nahan bicara takute lebar sampek mana mana coba tanya kenapa diem aku tetep diem eh bahkan ikut diem merem
2256,love,Romantis buat aing itu ketika melakukan apa yang harus dilakukan untuk sebuah hubungan dan ada saat pasangan bener-bener membutuhkan.,romantis buat laku apa laku buah hubung pasang benar benar butuh
2257,sadness,"Jadi hmmm.. kalo ada dua orang sama-sama sudah siap untuk menjalin hubungan yg serius, masing-masing dikecewakan oleh pasangannya. Trus mereka memutuskan untuk mencoba bersama, tapi masing-masing masih belum bisa melupakan pasangannya itu... Itu gimanayaa?",jadi hmmm kalau orang sama sama siap jalin hubung serius masing masing kecewa pasang trus putus coba sama masing masing lupa pasang itu gimanayaa
2258,happy,Terimakasih Tuhan u segala berkah yg Engkau limpahkan dlm hidupku. Cinta yg nyata dr MU senantiasa menyertaiku setiap langkahku. Hari ini sungguh aku bahagia. Krn Tuhan pertemukan aku dg org2 yg baik.. [URL],terimakasih tuhan kamu segala berkah engkau limpah hidup cinta nyata mu senantiasa serta langkah hari sungguh aku bahagia tuhan temu aku orang orang baik url
2259,happy,"[USERNAME] sudah pakai perasaan sekali kita ngmng nya . cmn bnrn caesar sm connor yg ok, DiDi sm darren its not bad lah . untung demen sm yang pda nyanyi",username pakai asa sekali bicara nya cmn bnrn caesar sm connor ok didi sm darren its not bad lah untung suka sm pda nyanyi
2260,love,"Aku telah jatuh sakit dengan penyakit yang membuatku jatuh cinta pada dirimu. Aku berharap ini menular, sehingga kamu juga akan jatuh cinta padaku. Aku cinta kamu. -D-",aku jatuh sakit sakit buat jatuh cinta diri aku harap tular kamu jatuh cinta pada aku cinta kamu di
2261,fear," Lah iya Mphi Serius kk takut liat taehyung jadi psikopat KK d siksa d suntik obat biar nggak kabur Krn di sana dia suka KK , tapi KK udah punya pacar",lah iya mphi serius kakak takut lihat taehyung jadi psikopat kakak siksa suntik obat biar kabur sana suka kakak kakak punya pacar
2262,love,"Lg ngobrol sama Kiya  : dek, doain mamah ya dek, supaya bisa blablabla. Dek Kiya bantu doa ya. : *Manggut-manggut, senyum"". Tulus bgt mukanya. Meski ga ngerti apa yg dimaksud, tp tiap bilang doain ya dek dia pasti senyum"" smbl peluk.",ngobrol sama kiya adik doain mamah iya adik blablabla adik kiya bantu doa iya manggut manggut senyum tulus banget muka meski erti apa maksud tiap bilang doain iya adik senyum smbl peluk
2263,anger,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,awal nonton cuma orang tenang banget menit film jalan masuk gerombol alayers lansung bising nya tolong
2264,sadness,"Sedap juga berwisata ketinggian di Jakarta.. Bisa lihat dg jelas betapa berpolusinya kota ini... @ Jakarta, Indonesia [URL]",sedap wisata tinggi jakarta lihat jelas betapa polusi kota ini jakarta indonesia url
2265,sadness,:/-1 Dibuat bundling. Dan semuanya ditawarkan saat weekdays. Momentum di mana harga-harga hotel di Singapura bertarif sangat tinggi. #VIWIHotDealsForMiddleEast,buat bundling semua tawar weekdays momentum mana harga harga hotel singapura tarif sangat tinggi viwihotdealsformiddleeast
2266,sadness,"(c.) jalan tol. Ia sungguh sedih mengingat kejadian-kejadian di kehidupannya. Tak kuat menahan sedih, dirinya mencoba mengakhiri hidupnya sambil menatap bayi Aurora yang tengah terlelap dan tersenyum. Tak kuasa melihat malaikat kecilnya yang begitu cantik mengurungkan niatnya (c",c jalan tol sungguh sedih ingat jadi jadi hidup kuat tahan sedih diri coba akhir hidup tatap bayi aurora tengah lelap senyum kuasa lihat malaikat kecil cantik urung niat c
2267,anger,setelah dilihat lihat akhir2 ini profil gw hanya diisi dgn jokes2 twitter yg gw ritwit dan keluhan insomnia yg tidak kunjung ada habisnya. WTH IS WRONG WITH ME,lihat lihat akhir profil isi jokes twitter ritwit keluh insomnia kunjung habis wth is wrong with me
2268,anger,"Ya gue tau sih, bukan grup kita yg digituin. Tapi sesama cewek, terus dibilang bahan gituan.... masih bisa terima? Dia jelas2 public figure, dan ngomong dengan enaknya di video bahan c**i? Gue ngetik aja ga nyaman. Wah gue lisa digituin aja gue semarah ini, gimana bangtan? -.-",iya tahu sih bukan grup digituin sama cewek terus bilang bahan gituan terima jelas public figure bicara enak video bahan c i ngetik nyaman wah lisa digituin marah ini bagaimana bangtan
2269,fear,Masih degdegan gemeter hati ga tenang ngantuk udah ilang selera makan juga ilang gimana besok ya ALLAH  Takutt banget kalo aku sampek ga bisa lanjut aku harus ngapain ?,degdegan gemeter hati tenang ngantuk hilang selera makan hilang bagaimana besok iya allah takutt banget kalau aku sampek lanjut aku sedang apa
2270,love,"menyayangi mu membuat ku mengenal bahasa baru, menyayangi mu membuatku mampu merangkai kata kata baru, ya memang tak seindah puisi puisi pak sapardi, tapi cukup untuk memberi mu makna. Rasa sayang melahirkan sedikit demi sedikit kalimat yang tersusun rapi di sebuah kertas",sayang mu buat ku kenal bahasa baru sayang mu buat mampu rangkai kata kata baru iya memang indah puisi puisi bapak sapardi cukup beri mu makna rasa sayang lahir sedikit sedikit kalimat susun rapi buah kertas
2271,love,aq cinta ka dije hahahahahahahahaha goodnayt dari mimimingg yg baru saja menyelesaikan meng-approve 6000+ row usulan daerah,cinta kakak dije hahahahahahahahaha goodnayt mimimingg baru selesai meng approve row usul daerah
2272,anger,Ya kalau hanya cukup dengan minta maaf untuk apa ada polisi dan jaksa??? Dan kalau dibiarkan tidak akn ada efek jera dan pelajaran untuk lainnya,iya kalau cukup minta maaf apa polisi jaksa kalau biar akn efek jera ajar lain
2273,love,"Cinta yang sesaat akan berKata, Aku mencintaimu karena aku membutuhkanmu, tetapi makna sejatinya akan berKata, Aku membutuhkanmu karena aku mencintaimu",cinta saat kata aku cinta aku butuh makna sejati kata aku butuh aku cinta
2274,anger,"Jd ada kenalan nih gue, entah lgsg nyambung aja gitu, di sisi lain ada yg sok deket sm gue sok udh deket pdhl kenal ae kaga, tp kalau gue nya ga welcone jd kek ilfil aja gitu ngeladenin nya",jadi kenal saya entah langsung nyambung gitu sisi sok deket sm sok udh deket pdhl kenal ae tidak kalau nya welcone jadi suka gitu ngeladenin nya
2275,fear,"ketika idung nyium bau bau gaenak lalu temen yg rumahnya lumayan jauh ngechat di wa ""kalian nyium bau gas ga ?"" NJIRRR IYA INI BAU GAS  INI BUKAN GAS BERACUN KAN HUH ? KO JADI PARNO SIH",idung nyium bau bau gaenak lalu teman rumah lumayan jauh ngechat wa kalian nyium bau gas njirrr iya bau gas bukan gas racun kan huh ko jadi parno sih
2276,anger,Aku pernah ikut kuliah umumnya. Cara penyampaian dia informatif dan edukatif sih. Tapi kalo liat yang lagi rame itu.. hmm.... ingin berkomentar Kenapa sih ga fokes sama profesi andaaa ajaaaaah,aku pernah ikut kuliah umum cara sampai informatif edukatif sih kalau lihat ramai itu hmm komentar sih fokes sama profesi andaaa ajaaaaah
2277,fear,"Aku sama kayak kamu btw trauma sama laki-laki karna ayah. Semenjak lulus sekolah aku puber suka cowo lah, cowo deketin aku lah segala macem. Aku kira trauma ku sembuh tapi berkali-kali aku dikecewain laki-laki",aku sama kayak kamu bicara bicara trauma sama laki laki ayah semenjak lulus sekolah aku puber suka cowo lah cowo deketin aku lah segala macam aku kira trauma ku sembuh kali kali aku dikecewain laki laki
2278,fear,"Makin serem ya dunia ini... ga seindah yg gue bayangkan waktu kecil.. terlalu banyak org jahat, atau mungkin gue yg terlalu naif menganggap semua orang itu baik..",makin rem iya dunia ini indah bayang waktu kecil terlalu banyak orang jahat mungkin terlalu naif anggap semua orang baik
2279,fear,"/rlt guys aku mau nanya. Aku bingung, aku ketrima u'p'n vj sama un air. Aku suka jurusan yg di u pn tp aku anak daerah, agak takut di jkt. Dan yg un air uda dibayar. Mohon sarannya.",rlt teman teman aku mau bertanya aku bingung aku terima kamu p dan vj sama un air aku suka jurus kamu pn aku anak daerah takut jakarta un air uda bayar mohon saran
2280,happy,"Besok padahal UAS statmat tapi berdoanya bukan buat UAS xixixi Karena aku bersyukur negeri ini damai, sehingga aku diberi kesempatan terus mencari ilmu di jenjang yg sekarang. Coba kalo Indonesia kek Suriah, ga mungkin seleha leha ini",besok padahal uas statmat doa bukan buat uas tertawa aku syukur negeri damai aku beri sempat terus cari ilmu jenjang sekarang coba kalau indonesia suriah mungkin seleha leha
2281,happy,"Bismillah Salam PLUR slankers/i indonesia kita bakal ketemu di Moment yang sangat dinanti - nanti oleh kita semua. . . ""JAMBORE NASIONAL SLANKERS INDONESIA BERSAMA SLANK 2018"" ",bismillah salam plur slankers i indonesia bakal ketemu moment sangat nanti semua jambore nasional slankers indonesia sama slank
2282,anger,"heii..hey km para kaum adam hr gini msih mau aj Trnsfer""/ DP""sedihh kan klw di block stelah Tf...mk ny yg Real"" aja klw mw ktmuan sma kaum hawa...hihiiihii",heii hai kamu kaum adam hari gin msih mau trnsfer dp sedihh kan kalau block tf mk ny real kalau now watching ktmuan sama kaum hawa hihiiihii
2283,love,"Habis diem, cemberut, rewel.... Lihat tante jalan dari luar mau masuk rumah udah senyum"", mulai ceria, nempel terus di tinggal bentar nyariin nte putput... Tante pulang diem lagi, nangis nyari nte putput.... Kangen bngt ya dek",habis diem cemberut rewel lihat tante jalan luar mau masuk rumah senyum mulai ceria nempel terus tinggal sebentar cari nte putput tante pulang diem lagi menang cari nte putput kangen bngt iya adik
2284,anger,Setiap peristiwa gw sikapi masing masing ..gak gw buat paket soale ya. Parpol parpol yg kadernya korup ada Bukan cuma korup tapi kejahatan lainnya. Pertanyaannya apakah setiap kejahatan itu selalu dihubungkan dgn Ketumnya? Kalo iya cek lagi kejahatan yg dilakukan kader parpol,peristiwa sikap masing masing tidak buat paket soale iya partai politik partai politik kader korupsi bukan cuma korupsi jahat lain tanya jahat selalu hubung tum kalau iya cek jahat laku kader partai politik
2285,happy,"#PWBanget EMANG BEDA . . Viral curhatan Personal Assistant konglomerat Indonesia yg diposting di acoount twitter nya, asli baru kebuka deh pikiran kita tentang orang tajir yg ternyata ga sombong loh [URL]",pwbanget emang beda viral curhatan personal assistant konglomerat indonesia diposting acoount twitter nya asli baru buka deh pikir orang kaya nyata sombong loh url
2286,sadness,"Gua tau sekarang harus apa, gak cuma ""Raga"" yang bakal gua bawa pergi nanti, tapi juga ""Jiwa"" gua gak tau bakal ketemu mereka lagi, kalian lagi, elo lagi atau enggak akan pernah lagi",tahu sekarang apa cuma raga bakal bawa pergi nanti jiwa tahu bakal ketemu lagi kalian lagi elo pernah
2287,sadness,njir dada sebelah kiri sakit :&,njir dada belah kiri sakit
2288,fear,"[USERNAME] Paling parah sih gabisa sama skali liat yg bolong2, totol2(?), bintik2, polkadot2 semacam itu lah. Bisa nangis sampe pusing karena terngiang2 terus di kepala dan geli aja takut pokoknya gamau liat",username paling parah sih gabisa sama skali lihat bolong totol bintik polkadot macam lah menang pusing ngiang terus kepala geli takut pokok gamau lihat
2289,love,"Happy Mensive My Love makasih udh nemenin selama tiga bulan ini. ga kerasa udh panjang aja perjalanannya, selama ini aku ngerasa belum ngasih apa apa buat kamu maaf aku ga bisa romantis, kerjaan aku cuma jailin kamu. tapi kamu harus percaya tiap detik aku selalu sayang kamu",bahagia mensive my love terima kasih udh nemenin lama tiga bulan ini rasa udh panjang jalan lama aku ngerasa beri apa apa buat kamu maaf aku romantis kerja aku cuma jailin kamu kamu percaya tiap detik aku selalu sayang kamu
